Rounded_Latitude,Rounded_Longitude,Month_Segment,Count
40.8378,-73.9145,May-Jun,5
40.8378,-73.9039,May-Jun,1
40.8378,-73.8673,Mar-Apr,1
40.8378,-73.8673,May-Jun,2
40.8378,-73.8645,Jan-Feb,2
40.8378,-73.864,Jan-Feb,1
40.8378,-73.864,May-Jun,1
40.8378,-73.8597,Jan-Feb,4
40.8378,-73.8597,Mar-Apr,1
40.8378,-73.8597,May-Jun,4
40.8378,-73.8525,Jan-Feb,2
40.8378,-73.8525,Mar-Apr,2
40.8378,-73.852,Jan-Feb,1
40.8378,-73.852,May-Jun,1
40.8378,-73.8512,Jan-Feb,1
40.8378,-73.8512,May-Jun,2
40.8378,-73.8266,Jan-Feb,1
40.8378,-73.8266,Mar-Apr,1
40.8379,-73.9383,Mar-Apr,1
40.8379,-73.9197,Mar-Apr,4
40.8379,-73.9197,May-Jun,4
40.8379,-73.9158,Jan-Feb,10
40.8379,-73.9158,Mar-Apr,5
40.8379,-73.9158,May-Jun,2
40.8379,-73.9158,Nov-Dec,1
40.8379,-73.9158,Sep-Oct,1
40.8379,-73.9113,Jan-Feb,12
40.8379,-73.9113,Mar-Apr,11
40.8379,-73.9113,May-Jun,9
40.8379,-73.9006,Jan-Feb,4
40.8379,-73.9006,Mar-Apr,2
40.8379,-73.8875,Jan-Feb,1
40.8379,-73.8875,Mar-Apr,3
40.8379,-73.8875,May-Jun,1
40.8379,-73.8717,Jan-Feb,1
40.8379,-73.8717,May-Jun,1
40.8379,-73.8636,Jan-Feb,3
40.8379,-73.8632,Jan-Feb,1
40.8379,-73.8483,May-Jun,1
40.8379,-73.847,Mar-Apr,1
40.8379,-73.847,May-Jun,1
40.8379,-73.8435,Mar-Apr,3
40.8379,-73.8435,May-Jun,1
40.8379,-73.8435,Sep-Oct,1
40.8379,-73.8347,Jan-Feb,4
40.8379,-73.8347,Mar-Apr,2
40.8379,-73.8347,May-Jun,1
40.8379,-73.8287,Mar-Apr,1
40.8379,-73.8259,May-Jun,2
40.8379,-73.8239,Mar-Apr,1
40.8379,-73.783,May-Jun,2
40.838,-73.921,May-Jun,1
40.838,-73.9195,Jan-Feb,1
40.838,-73.9071,Jan-Feb,7
40.838,-73.9071,Mar-Apr,6
40.838,-73.9071,May-Jun,2
40.838,-73.9045,Mar-Apr,2
40.838,-73.9045,May-Jun,2
40.838,-73.8868,Jan-Feb,1
40.838,-73.8868,Mar-Apr,4
40.838,-73.8868,Nov-Dec,2
40.838,-73.8853,Jan-Feb,13
40.838,-73.8853,Mar-Apr,6
40.838,-73.8853,May-Jun,10
40.838,-73.8853,Nov-Dec,1
40.838,-73.8709,Mar-Apr,2
40.838,-73.87,Jan-Feb,1
40.838,-73.87,Mar-Apr,1
40.838,-73.8696,Mar-Apr,1
40.838,-73.846,May-Jun,1
40.838,-73.8414,Jan-Feb,1
40.838,-73.8414,Mar-Apr,1
40.838,-73.8315,May-Jun,1
40.838,-73.8206,Jan-Feb,1
40.8381,-73.9466,Jan-Feb,2
40.8381,-73.9466,May-Jun,1
40.8381,-73.9439,Jan-Feb,3
40.8381,-73.9439,Mar-Apr,1
40.8381,-73.9439,Nov-Dec,1
40.8381,-73.9429,Jan-Feb,3
40.8381,-73.9429,Mar-Apr,4
40.8381,-73.9429,May-Jun,2
40.8381,-73.9419,Jan-Feb,3
40.8381,-73.9419,May-Jun,3
40.8381,-73.9408,Jan-Feb,5
40.8381,-73.9408,Mar-Apr,7
40.8381,-73.9408,May-Jun,9
40.8381,-73.9408,Sep-Oct,1
40.8381,-73.9399,Mar-Apr,3
40.8381,-73.9399,May-Jun,6
40.8381,-73.9362,Jan-Feb,2
40.8381,-73.9362,Mar-Apr,5
40.8381,-73.9362,May-Jun,2
40.8381,-73.9193,May-Jun,1
40.8381,-73.9182,Jan-Feb,7
40.8381,-73.9182,Mar-Apr,7
40.8381,-73.9182,May-Jun,7
40.8381,-73.9182,Nov-Dec,1
40.8381,-73.9142,May-Jun,1
40.8381,-73.9102,Jan-Feb,3
40.8381,-73.9102,Mar-Apr,4
40.8381,-73.9102,May-Jun,5
40.8381,-73.9102,Nov-Dec,1
40.8381,-73.8873,Jan-Feb,2
40.8381,-73.8451,Jan-Feb,8
40.8381,-73.8451,May-Jun,2
40.8381,-73.835,Mar-Apr,1
40.8381,-73.835,May-Jun,1
40.8381,-73.8181,Mar-Apr,1
40.8382,-73.9449,Jan-Feb,1
40.8382,-73.9449,Mar-Apr,1
40.8382,-73.9381,Jan-Feb,1
40.8382,-73.9381,Mar-Apr,3
40.8382,-73.9381,May-Jun,2
40.8382,-73.9372,May-Jun,3
40.8382,-73.9279,Jan-Feb,10
40.8382,-73.9279,Mar-Apr,1
40.8382,-73.9279,May-Jun,4
40.8382,-73.9274,Jan-Feb,2
40.8382,-73.9274,Mar-Apr,4
40.8382,-73.9274,May-Jun,4
40.8382,-73.9237,Mar-Apr,3
40.8382,-73.9237,May-Jun,1
40.8382,-73.9235,Jan-Feb,1
40.8382,-73.9232,Mar-Apr,1
40.8382,-73.9221,Jan-Feb,7
40.8382,-73.9221,Mar-Apr,3
40.8382,-73.9221,May-Jun,4
40.8382,-73.9212,May-Jun,1
40.8382,-73.9212,Nov-Dec,1
40.8382,-73.9123,Jan-Feb,1
40.8382,-73.9123,Mar-Apr,1
40.8382,-73.9123,May-Jun,1
40.8382,-73.9012,Jan-Feb,5
40.8382,-73.9012,Mar-Apr,6
40.8382,-73.9012,May-Jun,4
40.8382,-73.8815,Mar-Apr,3
40.8382,-73.8815,May-Jun,1
40.8382,-73.8767,Jan-Feb,1
40.8382,-73.8767,Mar-Apr,1
40.8382,-73.8717,May-Jun,1
40.8382,-73.8546,Jan-Feb,3
40.8382,-73.8546,Mar-Apr,3
40.8382,-73.8546,May-Jun,2
40.8382,-73.8518,Jan-Feb,1
40.8382,-73.8518,May-Jun,2
40.8383,-73.9462,Mar-Apr,1
40.8383,-73.9243,Jan-Feb,1
40.8383,-73.9169,Jan-Feb,2
40.8383,-73.9169,Mar-Apr,1
40.8383,-73.9169,May-Jun,3
40.8383,-73.9127,Jan-Feb,4
40.8383,-73.9127,Mar-Apr,6
40.8383,-73.9127,May-Jun,2
40.8383,-73.9052,Mar-Apr,2
40.8383,-73.903,Jan-Feb,1
40.8383,-73.903,Mar-Apr,1
40.8383,-73.8879,Jan-Feb,2
40.8383,-73.8879,Mar-Apr,2
40.8383,-73.8879,May-Jun,1
40.8383,-73.8862,Jan-Feb,1
40.8383,-73.8862,Mar-Apr,1
40.8383,-73.8862,May-Jun,2
40.8383,-73.8606,Jan-Feb,10
40.8383,-73.8606,Mar-Apr,12
40.8383,-73.8606,May-Jun,2
40.8383,-73.8592,Jan-Feb,8
40.8383,-73.8592,Mar-Apr,5
40.8383,-73.8592,May-Jun,7
40.8383,-73.8526,Jan-Feb,1
40.8383,-73.8526,Mar-Apr,1
40.8383,-73.8511,Mar-Apr,1
40.8383,-73.8503,Mar-Apr,2
40.8383,-73.8488,Mar-Apr,1
40.8383,-73.8465,May-Jun,2
40.8383,-73.8422,Mar-Apr,1
40.8383,-73.8307,Jan-Feb,1
40.8384,-73.9417,May-Jun,2
40.8384,-73.939,Mar-Apr,3
40.8384,-73.9364,Jan-Feb,1
40.8384,-73.9364,Mar-Apr,1
40.8384,-73.9364,May-Jun,1
40.8384,-73.9256,Jan-Feb,3
40.8384,-73.9256,Mar-Apr,3
40.8384,-73.9256,May-Jun,7
40.8384,-73.9249,Mar-Apr,1
40.8384,-73.9249,May-Jun,2
40.8384,-73.9234,Jan-Feb,2
40.8384,-73.9234,May-Jun,4
40.8384,-73.9205,Mar-Apr,1
40.8384,-73.9196,May-Jun,1
40.8384,-73.919,Mar-Apr,2
40.8384,-73.919,May-Jun,2
40.8384,-73.914,Jan-Feb,5
40.8384,-73.914,Mar-Apr,4
40.8384,-73.914,May-Jun,3
40.8384,-73.9111,Jan-Feb,2
40.8384,-73.9111,Mar-Apr,4
40.8384,-73.9111,May-Jun,6
40.8384,-73.9111,Nov-Dec,1
40.8384,-73.9089,Jan-Feb,1
40.8384,-73.9089,May-Jun,1
40.8384,-73.8814,Jan-Feb,3
40.8384,-73.8814,Mar-Apr,1
40.8384,-73.8665,Jan-Feb,4
40.8384,-73.8665,Mar-Apr,3
40.8384,-73.8665,May-Jun,3
40.8384,-73.8497,Mar-Apr,1
40.8384,-73.8353,Jan-Feb,4
40.8384,-73.8353,Mar-Apr,2
40.8384,-73.8353,May-Jun,2
40.8384,-73.8226,Jan-Feb,1
40.8385,-73.9262,Mar-Apr,2
40.8385,-73.9262,May-Jun,2
40.8385,-73.9153,Jan-Feb,2
40.8385,-73.9153,Mar-Apr,6
40.8385,-73.9153,May-Jun,5
40.8385,-73.9153,Nov-Dec,1
40.8385,-73.9133,Jan-Feb,4
40.8385,-73.9133,Mar-Apr,2
40.8385,-73.9133,May-Jun,1
40.8385,-73.9094,Jan-Feb,6
40.8385,-73.9094,Mar-Apr,11
40.8385,-73.9094,May-Jun,1
40.8385,-73.906,Jan-Feb,3
40.8385,-73.906,Mar-Apr,2
40.8385,-73.906,May-Jun,6
40.8385,-73.9017,Jan-Feb,2
40.8385,-73.9017,May-Jun,2
40.8385,-73.8995,Jan-Feb,1
40.8385,-73.8995,Mar-Apr,4
40.8385,-73.8995,May-Jun,9
40.8385,-73.8858,May-Jun,2
40.8385,-73.8673,Jan-Feb,3
40.8385,-73.8673,Mar-Apr,4
40.8385,-73.8673,May-Jun,3
40.8385,-73.848,Jan-Feb,5
40.8385,-73.848,May-Jun,3
40.8385,-73.8362,Mar-Apr,2
40.8385,-73.8362,May-Jun,1
40.8385,-73.8341,Mar-Apr,1
40.8385,-73.8341,May-Jun,2
40.8386,-73.9459,Mar-Apr,1
40.8386,-73.9271,Jan-Feb,1
40.8386,-73.9271,Mar-Apr,1
40.8386,-73.9271,May-Jun,4
40.8386,-73.9167,Jan-Feb,2
40.8386,-73.9167,Mar-Apr,1
40.8386,-73.9042,May-Jun,1
40.8386,-73.8811,Jan-Feb,3
40.8386,-73.8811,Mar-Apr,2
40.8386,-73.8811,May-Jun,7
40.8386,-73.8774,Jan-Feb,1
40.8386,-73.8774,Mar-Apr,4
40.8386,-73.8774,May-Jun,1
40.8386,-73.8765,Jan-Feb,1
40.8386,-73.8765,Jul-Aug,1
40.8386,-73.8765,Mar-Apr,1
40.8386,-73.8765,May-Jun,1
40.8386,-73.8701,Jan-Feb,4
40.8386,-73.8701,Mar-Apr,4
40.8386,-73.8701,May-Jun,2
40.8386,-73.8701,Nov-Dec,1
40.8386,-73.8656,Jan-Feb,3
40.8386,-73.8656,Mar-Apr,1
40.8386,-73.8656,May-Jun,3
40.8386,-73.8595,May-Jun,1
40.8386,-73.8494,Mar-Apr,2
40.8386,-73.8493,Mar-Apr,1
40.8386,-73.8379,May-Jun,1
40.8386,-73.8319,May-Jun,2
40.8387,-73.9398,Jan-Feb,1
40.8387,-73.9276,Jan-Feb,2
40.8387,-73.9276,Mar-Apr,1
40.8387,-73.9276,May-Jun,1
40.8387,-73.9218,May-Jun,1
40.8387,-73.92,Mar-Apr,1
40.8387,-73.9188,Jan-Feb,18
40.8387,-73.9188,Mar-Apr,10
40.8387,-73.9188,May-Jun,13
40.8387,-73.9178,Jan-Feb,2
40.8387,-73.9178,Mar-Apr,1
40.8387,-73.9178,May-Jun,5
40.8387,-73.9138,Jan-Feb,25
40.8387,-73.9138,Mar-Apr,20
40.8387,-73.9138,May-Jun,10
40.8387,-73.9138,Nov-Dec,3
40.8387,-73.9138,Sep-Oct,1
40.8387,-73.9099,May-Jun,2
40.8387,-73.9065,Mar-Apr,1
40.8387,-73.9065,May-Jun,1
40.8387,-73.9022,Jan-Feb,1
40.8387,-73.9022,May-Jun,1
40.8387,-73.8869,Jan-Feb,1
40.8387,-73.8869,Mar-Apr,8
40.8387,-73.8869,May-Jun,1
40.8387,-73.8606,Mar-Apr,1
40.8387,-73.8606,May-Jun,1
40.8387,-73.8537,Jan-Feb,2
40.8387,-73.8537,May-Jun,2
40.8387,-73.847,Mar-Apr,1
40.8387,-73.8357,Mar-Apr,1
40.8387,-73.8275,May-Jun,1
40.8387,-73.8207,May-Jun,1
40.8388,-73.9436,Jan-Feb,4
40.8388,-73.9436,Mar-Apr,5
40.8388,-73.9436,Nov-Dec,1
40.8388,-73.9426,Jan-Feb,2
40.8388,-73.9426,Mar-Apr,4
40.8388,-73.9426,May-Jun,2
40.8388,-73.9414,Jan-Feb,1
40.8388,-73.9414,May-Jun,3
40.8388,-73.9405,Mar-Apr,4
40.8388,-73.9405,May-Jun,1
40.8388,-73.8853,May-Jun,1
40.8388,-73.8747,Mar-Apr,1
40.8388,-73.871,Jan-Feb,1
40.8388,-73.871,Mar-Apr,1
40.8388,-73.8692,Jan-Feb,1
40.8388,-73.8692,Mar-Apr,1
40.8388,-73.8692,May-Jun,1
40.8388,-73.8647,Jan-Feb,7
40.8388,-73.8647,Mar-Apr,4
40.8388,-73.8647,May-Jun,2
40.8388,-73.86,Jan-Feb,2
40.8388,-73.86,Mar-Apr,2
40.8388,-73.86,May-Jun,7
40.8388,-73.8504,Mar-Apr,1
40.8388,-73.846,May-Jun,2
40.8388,-73.846,Nov-Dec,2
40.8388,-73.8442,Jan-Feb,2
40.8388,-73.8442,Mar-Apr,2
40.8388,-73.8442,May-Jun,3
40.8388,-73.8358,Jan-Feb,1
40.8388,-73.8358,May-Jun,3
40.8389,-73.9456,Jan-Feb,2
40.8389,-73.9446,Jan-Feb,4
40.8389,-73.9446,Mar-Apr,3
40.8389,-73.9446,May-Jun,2
40.8389,-73.9216,Jan-Feb,1
40.8389,-73.9216,May-Jun,5
40.8389,-73.9164,Jan-Feb,1
40.8389,-73.9164,Mar-Apr,2
40.8389,-73.9164,May-Jun,5
40.8389,-73.9124,Jan-Feb,2
40.8389,-73.9124,Mar-Apr,2
40.8389,-73.9124,May-Jun,1
40.8389,-73.9103,Jan-Feb,5
40.8389,-73.9103,Mar-Apr,2
40.8389,-73.9103,May-Jun,5
40.8389,-73.9049,Jan-Feb,1
40.8389,-73.9049,Mar-Apr,3
40.8389,-73.9026,Jan-Feb,5
40.8389,-73.9026,Mar-Apr,3
40.8389,-73.9026,May-Jun,2
40.8389,-73.9006,Jan-Feb,2
40.8389,-73.9006,Mar-Apr,6
40.8389,-73.9006,May-Jun,14
40.8389,-73.8816,Jan-Feb,14
40.8389,-73.8816,Mar-Apr,14
40.8389,-73.8816,May-Jun,13
40.8389,-73.8762,Mar-Apr,2
40.8389,-73.8547,Jan-Feb,1
40.8389,-73.831,May-Jun,1
40.8389,-73.8291,Jan-Feb,1
40.8389,-73.8291,May-Jun,2
40.8389,-73.822,Jan-Feb,1
40.8389,-73.822,Mar-Apr,1
40.8389,-73.822,May-Jun,4
40.839,-73.9394,Jan-Feb,1
40.839,-73.9394,May-Jun,2
40.839,-73.9385,Jan-Feb,1
40.839,-73.9385,Mar-Apr,1
40.839,-73.9385,May-Jun,1
40.839,-73.9376,Jan-Feb,3
40.839,-73.9376,Mar-Apr,8
40.839,-73.9376,May-Jun,4
40.839,-73.9228,Mar-Apr,2
40.839,-73.9228,May-Jun,2
40.839,-73.9186,Jan-Feb,1
40.839,-73.9186,Mar-Apr,1
40.839,-73.9144,Jan-Feb,12
40.839,-73.9144,Mar-Apr,11
40.839,-73.9144,May-Jun,5
40.839,-73.9107,Jan-Feb,6
40.839,-73.9107,Mar-Apr,2
40.839,-73.9107,May-Jun,4
40.839,-73.885,Jan-Feb,4
40.839,-73.885,Mar-Apr,2
40.839,-73.885,May-Jun,2
40.839,-73.8823,Jan-Feb,2
40.839,-73.8823,Mar-Apr,2
40.839,-73.8823,May-Jun,2
40.839,-73.8683,Jan-Feb,1
40.839,-73.8683,Mar-Apr,1
40.839,-73.8683,Sep-Oct,1
40.839,-73.8637,Jan-Feb,8
40.839,-73.8637,Mar-Apr,8
40.839,-73.8637,May-Jun,11
40.839,-73.8637,Nov-Dec,1
40.839,-73.8486,Jan-Feb,1
40.839,-73.8374,Jan-Feb,1
40.839,-73.8374,May-Jun,2
40.839,-73.836,Jan-Feb,3
40.839,-73.836,Mar-Apr,1
40.8391,-73.9363,Jan-Feb,1
40.8391,-73.9363,Mar-Apr,2
40.8391,-73.9244,Mar-Apr,3
40.8391,-73.9244,May-Jun,3
40.8391,-73.9244,Sep-Oct,2
40.8391,-73.9057,Jan-Feb,3
40.8391,-73.9057,Mar-Apr,2
40.8391,-73.9057,May-Jun,3
40.8391,-73.8632,Mar-Apr,3
40.8391,-73.8632,May-Jun,6
40.8391,-73.859,May-Jun,1
40.8391,-73.8423,May-Jun,1
40.8391,-73.8347,Jan-Feb,1
40.8391,-73.8347,Mar-Apr,1
40.8391,-73.8347,May-Jun,4
40.8391,-73.8307,Mar-Apr,1
40.8392,-73.9455,Jan-Feb,2
40.8392,-73.9455,Mar-Apr,6
40.8392,-73.9411,Jan-Feb,2
40.8392,-73.9258,Mar-Apr,1
40.8392,-73.9162,Jan-Feb,1
40.8392,-73.9151,Jan-Feb,5
40.8392,-73.9151,Mar-Apr,2
40.8392,-73.9151,May-Jun,2
40.8392,-73.9089,Jan-Feb,1
40.8392,-73.9089,Mar-Apr,1
40.8392,-73.9089,May-Jun,2
40.8392,-73.9013,Jan-Feb,6
40.8392,-73.9013,Mar-Apr,7
40.8392,-73.9013,May-Jun,5
40.8392,-73.878,May-Jun,2
40.8392,-73.877,Jan-Feb,5
40.8392,-73.877,Mar-Apr,4
40.8392,-73.876,Mar-Apr,4
40.8392,-73.876,May-Jun,1
40.8392,-73.8718,Jan-Feb,1
40.8392,-73.8718,Mar-Apr,3
40.8392,-73.8718,May-Jun,1
40.8392,-73.8701,Jan-Feb,2
40.8392,-73.8503,Jan-Feb,1
40.8392,-73.8455,Jan-Feb,3
40.8392,-73.8455,Mar-Apr,2
40.8392,-73.8455,May-Jun,2
40.8392,-73.8438,May-Jun,1
40.8392,-73.8363,Jan-Feb,1
40.8392,-73.7835,Mar-Apr,1
40.8393,-73.9392,Mar-Apr,1
40.8393,-73.9284,Jan-Feb,1
40.8393,-73.9284,Mar-Apr,4
40.8393,-73.9284,May-Jun,4
40.8393,-73.9226,Jan-Feb,1
40.8393,-73.9226,Mar-Apr,1
40.8393,-73.9184,Jan-Feb,1
40.8393,-73.9184,Mar-Apr,6
40.8393,-73.9184,May-Jun,2
40.8393,-73.9173,Jan-Feb,3
40.8393,-73.9173,Mar-Apr,3
40.8393,-73.9173,May-Jun,5
40.8393,-73.9173,Nov-Dec,1
40.8393,-73.9134,Jan-Feb,4
40.8393,-73.9134,Mar-Apr,8
40.8393,-73.9134,May-Jun,14
40.8393,-73.9134,Nov-Dec,1
40.8393,-73.9095,Jan-Feb,3
40.8393,-73.9095,Mar-Apr,1
40.8393,-73.9038,Jan-Feb,2
40.8393,-73.9038,Mar-Apr,2
40.8393,-73.9038,May-Jun,6
40.8393,-73.899,May-Jun,3
40.8393,-73.8892,May-Jun,5
40.8393,-73.8866,Jan-Feb,3
40.8393,-73.8866,Mar-Apr,2
40.8393,-73.8866,May-Jun,2
40.8393,-73.8805,Jan-Feb,6
40.8393,-73.8805,Mar-Apr,5
40.8393,-73.8805,May-Jun,10
40.8393,-73.8805,Nov-Dec,1
40.8393,-73.8805,Sep-Oct,1
40.8393,-73.8751,Jan-Feb,2
40.8393,-73.8751,Mar-Apr,2
40.8393,-73.8751,May-Jun,1
40.8393,-73.8587,Jan-Feb,63
40.8393,-73.8587,Jul-Aug,3
40.8393,-73.8587,Mar-Apr,39
40.8393,-73.8587,May-Jun,27
40.8393,-73.8587,Nov-Dec,3
40.8393,-73.8528,Jan-Feb,1
40.8393,-73.8436,Mar-Apr,1
40.8393,-73.8335,Jan-Feb,1
40.8393,-73.8324,Mar-Apr,1
40.8393,-73.8324,May-Jun,2
40.8393,-73.8283,Mar-Apr,2
40.8393,-73.8283,May-Jun,2
40.8394,-73.9214,Jan-Feb,6
40.8394,-73.9155,Jan-Feb,3
40.8394,-73.9155,Mar-Apr,5
40.8394,-73.9155,May-Jun,4
40.8394,-73.9155,Nov-Dec,1
40.8394,-73.9042,Jan-Feb,1
40.8394,-73.9042,Mar-Apr,2
40.8394,-73.9042,May-Jun,4
40.8394,-73.896,Jan-Feb,4
40.8394,-73.896,Mar-Apr,5
40.8394,-73.896,May-Jun,10
40.8394,-73.8739,Jan-Feb,1
40.8394,-73.8696,May-Jun,2
40.8394,-73.8696,Nov-Dec,1
40.8394,-73.8616,Jan-Feb,1
40.8394,-73.8616,Mar-Apr,8
40.8394,-73.8616,May-Jun,8
40.8394,-73.8493,May-Jun,1
40.8394,-73.847,Mar-Apr,3
40.8394,-73.8366,May-Jun,1
40.8395,-73.9409,Jan-Feb,7
40.8395,-73.9409,Mar-Apr,7
40.8395,-73.9409,May-Jun,1
40.8395,-73.9372,May-Jun,2
40.8395,-73.9272,Mar-Apr,1
40.8395,-73.9205,Jan-Feb,5
40.8395,-73.9205,Mar-Apr,5
40.8395,-73.9205,May-Jun,7
40.8395,-73.9045,Mar-Apr,1
40.8395,-73.9045,May-Jun,3
40.8395,-73.8996,Jan-Feb,1
40.8395,-73.8884,Jan-Feb,1
40.8395,-73.8884,Mar-Apr,4
40.8395,-73.8884,May-Jun,5
40.8395,-73.886,Jan-Feb,1
40.8395,-73.8852,Jan-Feb,2
40.8395,-73.8852,Mar-Apr,1
40.8395,-73.8838,Mar-Apr,4
40.8395,-73.8838,May-Jun,1
40.8395,-73.8658,Jan-Feb,1
40.8395,-73.8658,May-Jun,1
40.8395,-73.846,Mar-Apr,2
40.8395,-73.846,May-Jun,1
40.8395,-73.8418,May-Jun,1
40.8395,-73.8218,May-Jun,1
40.8395,-73.8209,May-Jun,2
40.8395,-73.8197,May-Jun,1
40.8396,-73.9399,Mar-Apr,1
40.8396,-73.9399,May-Jun,1
40.8396,-73.939,May-Jun,1
40.8396,-73.9381,Mar-Apr,5
40.8396,-73.9381,May-Jun,5
40.8396,-73.9232,Jan-Feb,1
40.8396,-73.9232,Mar-Apr,1
40.8396,-73.9232,Sep-Oct,1
40.8396,-73.9181,Jan-Feb,1
40.8396,-73.9181,Mar-Apr,3
40.8396,-73.9181,May-Jun,1
40.8396,-73.9159,Jan-Feb,4
40.8396,-73.9159,Mar-Apr,6
40.8396,-73.9159,May-Jun,4
40.8396,-73.905,Mar-Apr,3
40.8396,-73.9023,Jan-Feb,2
40.8396,-73.9023,Mar-Apr,4
40.8396,-73.8827,May-Jun,4
40.8396,-73.8703,Jan-Feb,1
40.8396,-73.8703,Mar-Apr,1
40.8396,-73.8692,Mar-Apr,1
40.8396,-73.8692,May-Jun,2
40.8396,-73.8521,Jan-Feb,2
40.8396,-73.8508,Jan-Feb,1
40.8396,-73.8508,Mar-Apr,2
40.8396,-73.845,Jan-Feb,3
40.8396,-73.845,Mar-Apr,3
40.8396,-73.845,May-Jun,6
40.8396,-73.8338,Jan-Feb,1
40.8396,-73.8338,May-Jun,1
40.8397,-73.9433,Jan-Feb,6
40.8397,-73.9433,Mar-Apr,2
40.8397,-73.9433,May-Jun,1
40.8397,-73.9421,Jan-Feb,2
40.8397,-73.9421,May-Jun,1
40.8397,-73.9421,Nov-Dec,1
40.8397,-73.9371,Jan-Feb,2
40.8397,-73.9371,Mar-Apr,2
40.8397,-73.9371,May-Jun,1
40.8397,-73.9263,Mar-Apr,3
40.8397,-73.9263,May-Jun,1
40.8397,-73.9195,Jan-Feb,6
40.8397,-73.9195,Mar-Apr,6
40.8397,-73.9195,May-Jun,1
40.8397,-73.9184,May-Jun,2
40.8397,-73.9164,Jan-Feb,10
40.8397,-73.9164,Mar-Apr,4
40.8397,-73.9164,May-Jun,9
40.8397,-73.9001,Jan-Feb,2
40.8397,-73.8724,Jan-Feb,5
40.8397,-73.8724,Mar-Apr,8
40.8397,-73.8724,May-Jun,1
40.8397,-73.8712,May-Jun,1
40.8397,-73.8674,Jan-Feb,6
40.8397,-73.8674,Mar-Apr,2
40.8397,-73.8674,May-Jun,1
40.8397,-73.8674,Nov-Dec,1
40.8397,-73.858,Jan-Feb,9
40.8397,-73.858,Mar-Apr,8
40.8397,-73.858,May-Jun,5
40.8397,-73.858,Nov-Dec,1
40.8397,-73.8485,Jan-Feb,1
40.8397,-73.8441,Jan-Feb,1
40.8397,-73.8441,Mar-Apr,1
40.8397,-73.8441,May-Jun,1
40.8397,-73.8304,Mar-Apr,1
40.8397,-73.8304,May-Jun,1
40.8397,-73.8175,Jan-Feb,2
40.8398,-73.9287,Mar-Apr,2
40.8398,-73.9239,Jan-Feb,1
40.8398,-73.9239,Mar-Apr,1
40.8398,-73.9225,May-Jun,2
40.8398,-73.9147,Mar-Apr,4
40.8398,-73.9147,May-Jun,4
40.8398,-73.9131,Mar-Apr,1
40.8398,-73.9131,May-Jun,2
40.8398,-73.9054,Jan-Feb,9
40.8398,-73.9054,Mar-Apr,13
40.8398,-73.9054,May-Jun,11
40.8398,-73.8878,Jan-Feb,1
40.8398,-73.8736,Jan-Feb,1
40.8398,-73.8736,Mar-Apr,2
40.8398,-73.867,Jan-Feb,2
40.8398,-73.867,Mar-Apr,2
40.8398,-73.867,May-Jun,1
40.8398,-73.8649,Mar-Apr,1
40.8398,-73.85,Jan-Feb,5
40.8398,-73.85,Mar-Apr,1
40.8398,-73.8465,May-Jun,4
40.8398,-73.8431,Jan-Feb,4
40.8398,-73.8431,Mar-Apr,1
40.8398,-73.8431,May-Jun,1
40.8398,-73.8156,Mar-Apr,1
40.8399,-73.9406,Jan-Feb,1
40.8399,-73.9406,May-Jun,1
40.8399,-73.9398,Jan-Feb,2
40.8399,-73.9398,Mar-Apr,1
40.8399,-73.9398,Nov-Dec,1
40.8399,-73.9369,Jan-Feb,3
40.8399,-73.9179,Jan-Feb,8
40.8399,-73.9179,Mar-Apr,6
40.8399,-73.9179,May-Jun,9
40.8399,-73.9179,Sep-Oct,1
40.8399,-73.9168,Mar-Apr,2
40.8399,-73.9092,Mar-Apr,1
40.8399,-73.9092,May-Jun,2
40.8399,-73.9091,Jan-Feb,4
40.8399,-73.9091,Mar-Apr,3
40.8399,-73.9034,Jan-Feb,1
40.8399,-73.9034,Mar-Apr,1
40.8399,-73.9034,May-Jun,1
40.8399,-73.9009,Mar-Apr,3
40.8399,-73.9009,May-Jun,1
40.8399,-73.8858,Jan-Feb,1
40.8399,-73.8858,May-Jun,1
40.8399,-73.881,Jan-Feb,1
40.8399,-73.881,Mar-Apr,4
40.8399,-73.8746,Jan-Feb,5
40.8399,-73.8746,Mar-Apr,4
40.8399,-73.8746,May-Jun,4
40.8399,-73.8644,Jan-Feb,1
40.8399,-73.8644,May-Jun,1
40.8399,-73.834,Mar-Apr,1
40.8399,-73.834,May-Jun,1
40.8399,-73.823,May-Jun,1
40.8399,-73.8198,Mar-Apr,1
40.84,-73.9243,Jan-Feb,1
40.84,-73.9243,Mar-Apr,5
40.84,-73.9243,May-Jun,1
40.84,-73.9118,Jan-Feb,1
40.84,-73.9118,Mar-Apr,5
40.84,-73.8986,Jan-Feb,4
40.84,-73.8986,Mar-Apr,8
40.84,-73.8986,May-Jun,12
40.84,-73.8986,Nov-Dec,1
40.84,-73.8885,Jan-Feb,4
40.84,-73.8885,May-Jun,1
40.84,-73.8871,Jan-Feb,1
40.84,-73.8871,Mar-Apr,3
40.84,-73.8774,Jan-Feb,1
40.84,-73.8774,May-Jun,1
40.84,-73.8765,Mar-Apr,2
40.84,-73.8765,May-Jun,4
40.84,-73.8734,Jan-Feb,2
40.84,-73.8734,Mar-Apr,1
40.84,-73.8661,Jan-Feb,7
40.84,-73.8661,Mar-Apr,5
40.84,-73.8661,May-Jun,2
40.84,-73.8639,Jan-Feb,1
